,Unnamed:0,price,totsp,floor,category,coupon,adress_m
1195,1195,145000.0,88.0,4.0,1,1,87
1196,1196,175000.0,106.0,9.0,0,0,30
1197,1197,120000.0,70.0,15.0,0,0,81
1198,1198,420000.0,168.0,17.0,0,1,27
1199,1199,535000.0,220.0,4.0,0,1,92
1200,1200,168000.0,85.0,7.0,0,0,4
1201,1201,120000.0,80.0,4.0,1,1,72
1202,1202,255000.0,145.0,7.0,0,1,24
1203,1203,210000.0,125.0,9.0,0,0,92
1204,1204,77000.0,60.0,16.0,0,0,82
1205,1205,106000.0,51.0,11.0,0,0,27
1206,1206,78000.0,71.0,8.0,0,0,85
1207,1207,180000.0,135.0,12.0,0,0,37
1208,1208,59000.0,60.0,7.0,1,1,71
1209,1209,80000.0,61.0,7.0,0,0,80
1210,1210,115000.0,51.0,8.0,0,0,27
1211,1211,290000.0,180.0,4.0,1,1,86
1212,1212,116000.0,60.0,15.0,0,0,24
1213,1213,109000.0,88.0,11.0,0,1,82
1214,1214,125000.0,88.0,6.0,0,1,55
1215,1215,660000.0,220.0,11.0,0,1,43
1216,1216,335000.0,185.0,17.0,0,1,9
1217,1217,77000.0,65.0,1.0,1,1,82
1218,1218,72000.0,78.0,2.0,1,1,71
1219,1219,500000.0,200.0,10.0,0,0,68
1220,1220,75000.0,63.0,9.0,0,0,6
1221,1221,85000.0,59.0,3.0,0,0,50
1222,1222,400000.0,200.0,5.0,0,1,21
1223,1223,118000.0,96.0,14.0,0,0,20
1224,1224,130000.0,116.0,10.0,0,0,32
1225,1225,98000.0,75.0,7.0,0,1,82
1226,1226,92000.0,50.0,4.0,1,1,49
1227,1227,450000.0,250.0,1.0,0,1,81
1228,1228,150000.0,116.0,4.0,0,1,37
1229,1229,108000.0,73.0,2.0,1,1,81
1230,1230,245000.0,130.0,10.0,0,1,19
1231,1231,215000.0,87.0,10.0,0,1,49
1232,1232,58000.0,45.0,1.0,1,1,65
1233,1233,200000.0,110.0,3.0,1,1,15
1234,1234,96000.0,96.0,16.0,0,0,14
1235,1235,170000.0,100.0,4.0,0,1,50
1236,1236,90000.0,60.0,6.0,0,0,88
1237,1237,117500.0,99.0,10.0,0,0,96
1238,1238,148000.0,90.0,2.0,1,1,6
1239,1239,105000.0,45.0,6.0,0,0,27
1240,1240,171000.0,114.0,8.0,0,0,27
1241,1241,890000.0,300.0,3.0,1,1,28
1242,1242,240000.0,139.0,5.0,0,0,16
1243,1243,75000.0,42.0,5.0,1,1,70
1244,1244,127000.0,95.0,5.0,0,0,19
1245,1245,133000.0,80.0,2.0,1,1,29
1246,1246,82000.0,60.0,2.0,1,1,80
1247,1247,110000.0,70.0,2.0,1,1,29
1248,1248,75000.0,95.0,8.0,0,0,0
1249,1249,133000.0,65.0,2.0,1,1,19
1250,1250,136000.0,85.0,9.0,0,0,49
1251,1251,105000.0,101.0,10.0,0,0,49
1252,1252,500000.0,250.0,4.0,0,0,29
1253,1253,990000.0,268.0,12.0,0,1,12
1254,1254,130000.0,90.0,5.0,1,1,75
1255,1255,177000.0,124.0,3.0,0,1,59
1256,1256,94000.0,70.0,8.0,1,1,42
1257,1257,82000.0,92.0,17.0,0,0,81
1258,1258,63000.0,55.0,7.0,0,0,31
1259,1259,62000.0,36.0,4.0,1,1,37
1260,1260,126000.0,131.0,2.0,0,0,49
1261,1261,510000.0,220.0,7.0,0,1,92
1262,1262,85000.0,45.0,3.0,1,1,49
1263,1263,275000.0,175.0,18.0,0,0,24
1264,1264,170000.0,100.0,5.0,0,1,24
1265,1265,59500.0,27.0,1.0,0,1,0
1266,1266,74000.0,86.0,17.0,0,0,80
1267,1267,154000.0,114.0,4.0,1,1,78
1268,1268,135000.0,80.0,9.0,0,1,75
1269,1269,175000.0,169.0,3.0,0,1,0
1270,1270,110000.0,92.0,16.0,0,0,31
1271,1271,105000.0,94.0,5.0,0,1,82
1272,1272,78000.0,76.0,13.0,0,0,81
1273,1273,81000.0,90.0,2.0,0,0,11
1274,1274,350000.0,135.0,4.0,0,1,15
1275,1275,108000.0,75.0,2.0,1,1,81
1276,1276,210000.0,90.0,2.0,1,1,7
1277,1277,135000.0,80.0,3.0,1,1,5
1278,1278,58000.0,45.0,2.0,0,1,0
1279,1279,120000.0,54.0,5.0,1,1,32
1280,1280,76000.0,58.0,3.0,1,1,37
1281,1281,550000.0,312.0,10.0,0,0,24
1282,1282,71000.0,44.0,4.0,1,1,37
1283,1283,170000.0,130.0,2.0,1,1,74
1284,1284,400000.0,196.0,12.0,0,1,73
1285,1285,57600.0,57.0,5.0,0,0,82
1286,1286,82000.0,83.0,10.0,0,0,82
1287,1287,139000.0,106.0,7.0,0,1,64
1288,1288,160000.0,113.0,18.0,0,1,19
1289,1289,45000.0,48.0,9.0,0,0,82
1290,1290,175400.0,184.0,4.0,0,0,75
1291,1291,135600.0,113.0,17.0,0,0,88
1292,1292,140000.0,74.0,8.0,0,0,88
1293,1293,177000.0,80.0,3.0,1,1,73
1294,1294,139000.0,107.0,11.0,0,0,82
1295,1295,125000.0,75.0,16.0,0,0,19
1296,1296,100000.0,53.0,3.0,1,1,81
1297,1297,68000.0,45.0,1.0,1,1,0
1298,1298,210000.0,130.0,4.0,0,1,9
1299,1299,133000.0,98.0,15.0,0,0,76
1300,1300,64500.0,40.0,2.0,1,1,82
1301,1301,70000.0,50.0,4.0,1,1,37
1302,1302,198000.0,90.0,4.0,1,1,41
1303,1303,140000.0,60.0,4.0,1,1,29
1304,1304,78000.0,87.0,12.0,0,0,88
1305,1305,56500.0,56.0,17.0,0,0,82
1306,1306,126000.0,70.0,1.0,0,1,0
1307,1307,112000.0,80.0,1.0,1,1,6
1308,1308,98040.0,114.0,10.0,0,0,59
1309,1309,59000.0,50.0,8.0,0,0,65
1310,1310,120000.0,50.0,9.0,0,1,62
1311,1311,510000.0,220.0,6.0,0,1,92
1312,1312,160000.0,120.0,10.0,0,1,96
1313,1313,150000.0,101.0,10.0,0,1,88
1314,1314,115000.0,30.0,1.0,1,1,65
1315,1315,165000.0,144.0,8.0,0,1,78
1316,1316,85000.0,65.0,4.0,1,1,19
1317,1317,168000.0,114.0,8.0,0,1,82
1318,1318,220000.0,140.0,10.0,0,0,70
1319,1319,85000.0,65.0,8.0,1,1,6
1320,1320,65000.0,55.0,2.0,1,1,71
1321,1321,120000.0,116.0,15.0,0,0,31
1322,1322,87000.0,60.0,5.0,1,1,44
1323,1323,215000.0,176.0,10.0,0,0,34
1324,1324,197100.0,146.0,7.0,0,0,1
1325,1325,116000.0,78.0,4.0,1,1,6
1326,1326,110000.0,100.0,3.0,1,1,64
1327,1327,190000.0,120.0,3.0,1,1,5
1328,1328,152000.0,125.0,1.0,0,1,65
1329,1329,329000.0,246.0,5.0,0,1,68
1330,1330,59000.0,57.0,3.0,0,0,82
1331,1331,185000.0,105.0,2.0,0,1,72
1332,1332,320000.0,160.0,4.0,0,0,12
1333,1333,180000.0,86.0,10.0,0,1,75
1334,1334,400000.0,165.0,12.0,0,1,53
1335,1335,60000.0,60.0,5.0,0,0,82
1336,1336,135000.0,70.0,3.0,0,1,0
1337,1337,140000.0,81.0,12.0,0,0,27
1338,1338,110000.0,35.0,3.0,1,1,10
1339,1339,300000.0,176.0,10.0,0,1,1
1340,1340,400000.0,220.0,8.0,0,1,16
1341,1341,148200.0,123.0,13.0,0,1,14
1342,1342,548000.0,215.0,9.0,0,1,92
1343,1343,261000.0,145.0,5.0,0,0,12
1344,1344,196000.0,157.0,11.0,0,0,92
1345,1345,245000.0,147.0,17.0,0,1,1
1346,1346,160000.0,82.0,6.0,0,0,40
1347,1347,204000.0,157.0,10.0,0,0,92
1348,1348,100000.0,100.0,7.0,0,1,29
1349,1349,265000.0,127.0,8.0,0,1,49
1350,1350,120000.0,54.0,5.0,1,1,84
1351,1351,175000.0,168.0,3.0,0,1,0
1352,1352,187000.0,97.0,3.0,0,0,12
1353,1353,133000.0,89.0,5.0,0,0,49
1354,1354,185000.0,60.0,4.0,1,1,15
1355,1355,120000.0,110.0,3.0,1,1,17
1356,1356,170000.0,137.0,8.0,0,0,92
1357,1357,169000.0,93.0,4.0,0,1,92
1358,1358,278900.0,175.0,8.0,0,1,81
1359,1359,150000.0,120.0,7.0,1,1,16
1360,1360,120000.0,120.0,2.0,1,1,19
1361,1361,124000.0,155.0,6.0,0,0,88
1362,1362,165000.0,95.0,15.0,0,1,59
1363,1363,1300000.0,181.0,18.0,0,1,92
1364,1364,117000.0,86.0,10.0,0,0,19
1365,1365,115000.0,78.0,8.0,0,0,19
1366,1366,105000.0,61.0,3.0,1,1,81
1367,1367,320000.0,175.0,7.0,0,0,16
1368,1368,180000.0,120.0,12.0,0,0,6
1369,1369,165000.0,107.0,14.0,0,0,72
1370,1370,170000.0,106.0,2.0,0,1,88
1371,1371,97000.0,65.0,7.0,0,1,85
1372,1372,370000.0,70.0,5.0,1,1,10
1373,1373,186000.0,110.0,11.0,0,1,16
1374,1374,80000.0,114.0,17.0,0,0,81
1375,1375,135000.0,86.0,8.0,0,1,49
1376,1376,73000.0,64.0,14.0,0,0,82
1377,1377,85000.0,65.0,4.0,1,1,19
1378,1378,110000.0,93.0,2.0,0,1,0
1379,1379,120000.0,55.0,5.0,1,1,32
1380,1380,155000.0,120.0,3.0,1,1,23
1381,1381,75000.0,86.0,8.0,0,0,88
1382,1382,142000.0,85.0,4.0,1,1,92
1383,1383,59000.0,35.0,2.0,1,1,59
1384,1384,157000.0,72.0,10.0,0,1,73
1385,1385,250000.0,143.0,8.0,0,1,81
1386,1386,220000.0,135.0,18.0,0,1,92
1387,1387,65000.0,85.0,5.0,0,0,2
1388,1388,81000.0,60.0,12.0,0,0,75
1389,1389,230000.0,180.0,7.0,0,0,16
1390,1390,330000.0,193.0,15.0,0,1,30
1391,1391,280000.0,187.0,11.0,0,1,24
1392,1392,100000.0,75.0,3.0,1,1,13
1393,1393,132000.0,64.0,12.0,0,0,92
1394,1394,193000.0,103.0,7.0,0,1,92
1395,1395,65000.0,50.0,1.0,1,1,37
1396,1396,135000.0,75.0,4.0,1,1,29
1397,1397,199000.0,130.0,1.0,1,1,72
1398,1398,90000.0,55.0,2.0,1,1,40
1399,1399,125000.0,94.0,10.0,0,1,54
1400,1400,57000.0,35.0,8.0,1,1,82
1401,1401,135000.0,88.0,15.0,0,1,49
1402,1402,150000.0,91.0,19.0,0,1,49
1403,1403,127000.0,77.0,10.0,0,0,37
1404,1404,165000.0,140.0,10.0,0,1,37
1405,1405,415000.0,168.0,7.0,0,1,4
1406,1406,127000.0,123.0,10.0,0,0,19
1407,1407,205000.0,127.0,4.0,0,1,14
1408,1408,63500.0,35.0,5.0,1,1,27
1409,1409,66000.0,45.0,3.0,1,1,64
1410,1410,155000.0,85.0,10.0,0,1,49
1411,1411,92300.0,55.0,3.0,1,1,37
1412,1412,159000.0,120.0,14.0,0,1,20
1413,1413,55000.0,117.0,2.0,0,1,2
1414,1414,66000.0,50.0,6.0,1,1,71
1415,1415,58500.0,60.0,18.0,0,0,13
1416,1416,127000.0,75.0,10.0,0,0,88
1417,1417,100000.0,105.0,7.0,0,0,88
1418,1418,122000.0,70.0,3.0,1,1,40
1419,1419,265000.0,110.0,4.0,1,1,62
1420,1420,205000.0,156.0,16.0,0,1,92
1421,1421,127000.0,125.0,4.0,1,1,37
1422,1422,120000.0,50.0,4.0,1,1,44
1423,1423,155000.0,110.0,5.0,0,1,72
1424,1424,187000.0,109.0,12.0,0,0,16
1425,1425,235000.0,151.0,3.0,0,0,16
1426,1426,67000.0,51.0,8.0,1,1,6
1427,1427,118000.0,85.0,9.0,0,1,75
1428,1428,700000.0,183.0,17.0,0,1,92
1429,1429,55000.0,58.0,8.0,0,0,72
1430,1430,57000.0,66.0,8.0,0,0,82
1431,1431,86000.0,50.0,2.0,1,1,14
1432,1432,125000.0,70.0,4.0,1,1,44
1433,1433,310000.0,110.0,2.0,1,1,41
1434,1434,95000.0,102.0,6.0,0,0,80
1435,1435,510000.0,300.0,8.0,0,1,24
1436,1436,148000.0,100.0,8.0,1,1,14
1437,1437,200000.0,97.0,8.0,0,1,64
1438,1438,115000.0,75.0,2.0,1,1,49
1439,1439,118000.0,64.0,3.0,0,0,92
1440,1440,87000.0,60.0,1.0,1,1,19
1441,1441,115000.0,65.0,3.0,1,1,81
1442,1442,171000.0,114.0,8.0,0,0,27
1443,1443,105000.0,56.0,3.0,1,1,64
1444,1444,136000.0,97.0,6.0,0,0,81
1445,1445,407000.0,185.0,4.0,0,0,68
1446,1446,90000.0,65.0,11.0,0,1,31
1447,1447,85000.0,57.0,20.0,0,1,88
1448,1448,55000.0,40.0,1.0,1,1,88
1449,1449,158000.0,109.0,6.0,0,1,32
1450,1450,175000.0,119.0,5.0,0,0,27
1451,1451,47000.0,32.0,2.0,1,1,49
1452,1452,125000.0,51.0,4.0,1,1,74
1453,1453,215000.0,172.0,7.0,0,0,75
1454,1454,212000.0,152.0,12.0,0,1,32
1455,1455,400000.0,180.0,4.0,1,1,46
1456,1456,101000.0,68.0,2.0,1,1,37
1457,1457,122000.0,116.0,5.0,0,1,0
1458,1458,145000.0,100.0,6.0,0,0,6
1459,1459,120000.0,65.0,8.0,0,0,59
1460,1460,340000.0,144.0,8.0,0,1,21
1461,1461,200000.0,118.0,15.0,0,0,44
1462,1462,55000.0,51.0,1.0,1,1,60
1463,1463,175000.0,85.0,2.0,1,1,27
1464,1464,45500.0,52.0,2.0,0,1,19
1465,1465,310000.0,120.0,2.0,0,0,16
1466,1466,116000.0,80.0,1.0,1,1,63
1467,1467,73000.0,60.0,3.0,0,0,82
1468,1468,425000.0,208.0,14.0,0,1,27
1469,1469,360000.0,164.0,3.0,0,0,63
1470,1470,175000.0,84.0,9.0,1,1,93
1471,1471,55000.0,40.0,1.0,1,1,82
1472,1472,210000.0,90.0,17.0,0,0,53
1473,1473,107000.0,69.0,15.0,0,0,75
1474,1474,49000.0,52.0,2.0,0,1,19
1475,1475,98000.0,65.0,3.0,1,1,81
1476,1476,177000.0,161.0,11.0,0,1,49
1477,1477,90000.0,105.0,12.0,0,0,77
1478,1478,178000.0,113.0,6.0,0,1,72
1479,1479,115000.0,55.0,4.0,1,1,21
1480,1480,128000.0,60.0,5.0,1,1,73
1481,1481,71000.0,69.0,13.0,0,0,72
1482,1482,109000.0,60.0,5.0,1,1,56
1483,1483,115000.0,65.0,3.0,1,1,39
1484,1484,55000.0,34.0,2.0,1,1,88
1485,1485,275000.0,155.0,10.0,0,1,64
1486,1486,365000.0,164.0,10.0,0,1,95
1487,1487,180000.0,96.0,4.0,0,1,78
1488,1488,250000.0,180.0,9.0,0,1,76
1489,1489,115000.0,65.0,4.0,1,1,19
1490,1490,87000.0,70.0,8.0,1,1,19
1491,1491,54000.0,45.0,8.0,1,1,78
1492,1492,385000.0,201.0,5.0,0,0,81
1493,1493,70000.0,30.0,4.0,1,1,49
1494,1494,168000.0,114.0,8.0,0,1,82
1495,1495,100000.0,65.0,5.0,0,1,0
1496,1496,980000.0,267.0,11.0,0,1,92
1497,1497,120000.0,70.0,2.0,1,1,21
1498,1498,70000.0,60.0,4.0,1,1,37
1499,1499,75000.0,55.0,4.0,1,1,37
1500,1500,74000.0,86.0,17.0,0,0,42
1501,1501,85000.0,93.0,2.0,1,1,80
1502,1502,80000.0,60.0,1.0,1,1,19
1503,1503,135000.0,60.0,4.0,1,1,70
1504,1504,175000.0,130.0,5.0,0,0,82
1505,1505,191900.0,108.0,2.0,1,1,18
1506,1506,123000.0,95.0,3.0,0,1,55
1507,1507,95000.0,65.0,3.0,1,1,82
1508,1508,148000.0,76.0,6.0,0,0,82
1509,1509,86000.0,68.0,1.0,1,1,48
1510,1510,205000.0,127.0,17.0,0,0,81
1511,1511,170000.0,100.0,15.0,0,1,49
1512,1512,85000.0,65.0,3.0,1,1,80
1513,1513,85000.0,86.0,17.0,0,0,78
1514,1514,88000.0,80.0,2.0,1,1,80
1515,1515,134500.0,87.0,7.0,0,1,19
1516,1516,127100.0,114.0,2.0,0,0,82
1517,1517,350000.0,170.0,4.0,0,0,67
1518,1518,187000.0,52.0,4.0,1,1,73
1519,1519,280000.0,138.0,12.0,0,1,88
1520,1520,137000.0,85.0,2.0,0,1,80
1521,1521,220000.0,100.0,12.0,0,0,49
1522,1522,365500.0,70.0,4.0,1,1,73
1523,1523,280000.0,147.0,4.0,0,0,12
1524,1524,160000.0,81.0,3.0,0,0,92
1525,1525,262000.0,160.0,3.0,0,1,47
1526,1526,125000.0,82.0,15.0,0,0,72
1527,1527,150000.0,75.0,5.0,1,1,29
1528,1528,67000.0,50.0,12.0,0,0,88
1529,1529,210000.0,138.0,4.0,0,0,12
1530,1530,175000.0,91.0,15.0,0,1,88
1531,1531,510000.0,310.0,16.0,0,1,56
1532,1532,171000.0,114.0,8.0,0,0,27
1533,1533,78000.0,44.0,19.0,0,0,0
1534,1534,170000.0,120.0,3.0,0,0,69
1535,1535,146000.0,155.0,4.0,0,0,45
1536,1536,125000.0,120.0,17.0,0,0,82
1537,1537,156000.0,145.0,15.0,0,1,49
1538,1538,63000.0,88.0,12.0,0,1,60
1539,1539,115000.0,85.0,8.0,1,1,29
1540,1540,227000.0,132.0,5.0,0,0,88
1541,1541,61500.0,80.0,4.0,0,0,2
1542,1542,208000.0,160.0,7.0,0,1,92
1543,1543,82000.0,60.0,1.0,1,1,19
1544,1544,96000.0,115.0,15.0,0,0,81
1545,1545,150000.0,78.0,1.0,1,1,37
1546,1546,94000.0,80.0,6.0,0,0,82
1547,1547,75000.0,62.0,7.0,0,0,82
1548,1548,120000.0,50.0,4.0,1,1,57
1549,1549,112000.0,58.0,19.0,0,0,81
1550,1550,98000.0,76.0,14.0,0,0,88
1551,1551,66000.0,55.0,6.0,0,0,82
1552,1552,135000.0,98.0,7.0,0,0,81
1553,1553,220000.0,120.0,1.0,1,1,86
1554,1554,90000.0,131.0,10.0,0,0,82
1555,1555,225000.0,112.0,16.0,0,1,87
1556,1556,135000.0,130.0,10.0,0,0,14
1557,1557,150000.0,70.0,3.0,1,1,15
1558,1558,67000.0,50.0,5.0,1,1,45
1559,1559,156000.0,65.0,11.0,0,1,73
1560,1560,310000.0,130.0,8.0,0,1,92
1561,1561,127000.0,70.0,8.0,1,1,6
1562,1562,129000.0,95.0,5.0,0,0,19
1563,1563,109500.0,103.0,15.0,0,1,82
1564,1564,63000.0,45.0,5.0,1,1,81
1565,1565,149000.0,73.0,13.0,0,1,92
1566,1566,280000.0,143.0,7.0,0,0,92
1567,1567,60000.0,33.0,4.0,1,1,67
1568,1568,96000.0,98.0,15.0,0,0,82
1569,1569,310000.0,160.0,13.0,0,0,92
1570,1570,830000.0,300.0,14.0,0,1,94
1571,1571,210000.0,117.0,9.0,0,1,95
1572,1572,118000.0,96.0,12.0,0,0,82
1573,1573,145000.0,75.0,4.0,1,1,49
1574,1574,52500.0,70.0,2.0,0,0,2
1575,1575,290000.0,185.0,7.0,0,1,49
1576,1576,442000.0,237.0,13.0,0,1,30
1577,1577,335000.0,250.0,4.0,0,1,49
1578,1578,223000.0,107.0,7.0,0,1,21
1579,1579,70000.0,30.0,4.0,1,1,49
1580,1580,500000.0,213.0,12.0,0,0,27
1581,1581,120000.0,60.0,5.0,1,1,32
1582,1582,225000.0,184.0,3.0,0,0,49
1583,1583,830000.0,213.0,12.0,0,0,27
1584,1584,66000.0,65.0,8.0,1,1,42
1585,1585,132000.0,112.0,14.0,0,1,92
1586,1586,265000.0,446.0,18.0,0,0,95
1587,1587,59000.0,29.0,5.0,1,1,37
1588,1588,348000.0,147.0,16.0,0,1,70
1589,1589,102000.0,98.0,2.0,0,0,82
1590,1590,130000.0,75.0,3.0,1,1,49
1591,1591,900000.0,290.0,14.0,0,1,21
1592,1592,130000.0,55.0,5.0,1,1,73
1593,1593,60000.0,35.0,5.0,1,1,14
1594,1594,103000.0,50.0,5.0,1,1,70
1595,1595,110000.0,110.0,3.0,1,1,64
1596,1596,260000.0,136.0,17.0,0,1,83
1597,1597,85000.0,60.0,8.0,1,0,13
1598,1598,85000.0,78.0,6.0,0,0,82
1599,1599,126000.0,106.0,6.0,0,0,40
1600,1600,829000.0,242.0,6.0,0,1,81
1601,1601,239900.0,160.0,10.0,0,0,16
1602,1602,69000.0,63.0,3.0,0,1,82
1603,1603,75000.0,82.0,7.0,0,1,3
1604,1604,90000.0,75.0,8.0,1,1,80
1605,1605,236000.0,142.0,11.0,0,1,37
1606,1606,350000.0,141.0,6.0,0,1,92
1607,1607,500000.0,220.0,15.0,0,1,27
1608,1608,360000.0,85.0,2.0,1,1,79
1609,1609,128000.0,56.0,4.0,1,1,49
1610,1610,215000.0,124.0,12.0,0,0,88
1611,1611,175000.0,94.0,7.0,0,1,24
1612,1612,85000.0,105.0,5.0,0,0,0
1613,1613,125000.0,100.0,3.0,1,1,37
1614,1614,124000.0,88.0,7.0,0,1,37
1615,1615,155000.0,140.0,8.0,0,1,80
1616,1616,69000.0,62.0,19.0,0,0,82
1617,1617,110000.0,105.0,5.0,0,0,82
1618,1618,92000.0,44.0,2.0,0,1,0
1619,1619,230000.0,184.0,3.0,0,0,49
1620,1620,120000.0,50.0,6.0,1,1,6
1621,1621,117000.0,98.0,10.0,0,0,96
1622,1622,95000.0,93.0,8.0,0,0,49
1623,1623,70000.0,97.0,10.0,0,0,65
1624,1624,162000.0,108.0,3.0,0,0,27
1625,1625,208000.0,184.0,12.0,0,0,1
1626,1626,198000.0,125.0,15.0,0,1,49
1627,1627,135000.0,64.0,14.0,0,1,16
1628,1628,68000.0,75.0,5.0,1,1,59
1629,1629,185000.0,100.0,8.0,1,1,24
1630,1630,330000.0,176.0,8.0,0,1,92
1631,1631,176000.0,136.0,9.0,0,1,85
1632,1632,118000.0,83.0,5.0,1,1,80
1633,1633,450000.0,176.0,6.0,0,1,92
1634,1634,97000.0,60.0,7.0,1,1,19
1635,1635,69000.0,51.0,1.0,1,1,0
1636,1636,99000.0,85.0,15.0,0,0,82
1637,1637,75000.0,78.0,4.0,1,1,19
1638,1638,113900.0,66.0,3.0,0,0,27
1639,1639,235000.0,160.0,3.0,0,1,24
1640,1640,65500.0,45.0,2.0,1,1,71
1641,1641,86000.0,70.0,5.0,1,1,48
1642,1642,140000.0,100.0,3.0,1,1,54
1643,1643,140000.0,105.0,16.0,0,0,45
1644,1644,101000.0,71.0,15.0,0,0,88
1645,1645,140000.0,103.0,8.0,0,0,92
1646,1646,185000.0,100.0,12.0,0,1,16
1647,1647,80000.0,78.0,10.0,0,0,65
1648,1648,215000.0,130.0,3.0,0,1,49
1649,1649,74500.0,75.0,5.0,1,1,80
1650,1650,140000.0,70.0,14.0,0,1,87
1651,1651,107500.0,90.0,3.0,1,1,19
1652,1652,187000.0,85.0,9.0,0,1,47
1653,1653,118000.0,75.0,3.0,1,1,81
1654,1654,235000.0,160.0,3.0,0,1,24
1655,1655,140000.0,88.0,1.0,1,1,4
1656,1656,152000.0,152.0,5.0,0,0,75
1657,1657,160000.0,100.0,7.0,0,0,12
1658,1658,69000.0,69.0,13.0,0,0,75
1659,1659,203000.0,87.0,15.0,0,1,47
1660,1660,170000.0,123.0,4.0,0,1,37
1661,1661,530000.0,170.0,6.0,0,1,15
1662,1662,52000.0,52.0,6.0,1,1,71
1663,1663,120000.0,62.0,3.0,1,1,75
1664,1664,119000.0,120.0,1.0,1,1,71
1665,1665,188000.0,69.0,5.0,0,1,92
1666,1666,135000.0,120.0,7.0,0,0,88
1667,1667,138000.0,98.0,7.0,0,0,81
1668,1668,175000.0,106.0,9.0,0,1,27
1669,1669,103000.0,50.0,6.0,1,1,74
1670,1670,122000.0,60.0,9.0,1,1,80
1671,1671,850000.0,310.0,14.0,0,0,27
1672,1672,68000.0,113.0,9.0,0,0,71
1673,1673,900000.0,485.0,20.0,0,0,16
1674,1674,63000.0,47.0,4.0,0,1,71
1675,1675,120000.0,126.0,7.0,0,0,59
1676,1676,160000.0,150.0,8.0,1,1,85
1677,1677,225000.0,130.0,9.0,1,1,76
1678,1678,150000.0,60.0,3.0,1,1,87
1679,1679,150000.0,90.0,1.0,1,1,82
1680,1680,215000.0,85.0,2.0,1,1,36
1681,1681,115000.0,85.0,8.0,1,1,29
1682,1682,70000.0,34.0,5.0,1,1,73
1683,1683,90000.0,112.0,14.0,0,1,65
1684,1684,195000.0,94.0,18.0,0,1,92
1685,1685,227000.0,121.0,10.0,0,0,1
1686,1686,460000.0,253.0,11.0,0,1,73
1687,1687,150000.0,80.0,3.0,1,1,95
1688,1688,125000.0,93.0,8.0,0,0,81
1689,1689,147000.0,75.0,9.0,1,1,70
1690,1690,195000.0,128.0,15.0,0,1,0
1691,1691,57000.0,35.0,4.0,1,1,88
1692,1692,103500.0,78.0,7.0,0,1,82
1693,1693,240000.0,125.0,6.0,0,1,21
1694,1694,120000.0,70.0,3.0,1,1,81
1695,1695,71000.0,60.0,5.0,1,1,80
1696,1696,106000.0,58.0,6.0,1,1,49
1697,1697,95000.0,83.0,12.0,0,0,82
1698,1698,220000.0,140.0,4.0,0,0,92
1699,1699,125000.0,64.0,11.0,0,0,88
1700,1700,67000.0,45.0,3.0,1,1,80
1701,1701,94000.0,62.0,4.0,0,1,19
1702,1702,78000.0,78.0,12.0,0,0,88
1703,1703,75000.0,50.0,12.0,0,0,0
1704,1704,58000.0,32.0,4.0,1,1,59
1705,1705,120000.0,70.0,4.0,1,1,88
1706,1706,65000.0,73.0,4.0,0,0,2
1707,1707,52000.0,47.0,18.0,0,0,88
1708,1708,95000.0,65.0,5.0,1,1,48
1709,1709,400000.0,240.0,10.0,0,0,44
1710,1710,150000.0,83.0,13.0,0,0,75
1711,1711,123000.0,123.0,13.0,0,0,59
1712,1712,295000.0,178.0,9.0,0,1,81
1713,1713,122500.0,98.0,15.0,0,0,29
1714,1714,52000.0,80.0,11.0,0,0,82
1715,1715,36000.0,40.0,5.0,0,0,2
1716,1716,65000.0,57.0,8.0,0,0,14
1717,1717,175000.0,110.0,2.0,1,1,5
1718,1718,70000.0,70.0,3.0,0,0,2
1719,1719,160000.0,117.0,6.0,1,1,65
1720,1720,135000.0,95.0,6.0,0,1,88
1721,1721,75000.0,56.0,14.0,0,0,59
1722,1722,125000.0,65.0,12.0,0,1,29
1723,1723,74000.0,74.0,10.0,0,0,75
1724,1724,410000.0,220.0,6.0,0,1,51
1725,1725,157000.0,157.0,2.0,0,0,44
1726,1726,200000.0,85.0,5.0,1,1,79
1727,1727,61000.0,55.0,8.0,0,1,45
1728,1728,199000.0,55.0,2.0,1,1,94
1729,1729,125000.0,65.0,6.0,1,1,11
1730,1730,330000.0,110.0,3.0,1,1,66
1731,1731,142000.0,125.0,16.0,0,1,31
1732,1732,120000.0,110.0,2.0,1,1,0
1733,1733,130000.0,94.0,5.0,0,1,88
1734,1734,142000.0,118.0,8.0,0,0,88
1735,1735,100000.0,25.0,2.0,1,1,66
1736,1736,108000.0,60.0,2.0,1,1,81
1737,1737,202500.0,135.0,3.0,0,0,12
1738,1738,210000.0,105.0,5.0,0,1,11
1739,1739,66000.0,82.0,11.0,0,1,2
1740,1740,155000.0,129.0,5.0,0,0,31
1741,1741,85000.0,60.0,4.0,1,1,53
1742,1742,357000.0,204.0,3.0,0,0,12
1743,1743,130500.0,145.0,16.0,0,0,5
1744,1744,250000.0,158.0,3.0,0,0,24
1745,1745,120000.0,130.0,12.0,0,0,88
1746,1746,85000.0,65.0,2.0,0,0,31
1747,1747,315000.0,150.0,9.0,0,1,27
1748,1748,106000.0,68.0,7.0,1,1,5
1749,1749,90000.0,56.0,18.0,0,0,88
1750,1750,70000.0,50.0,4.0,0,1,71
1751,1751,90000.0,65.0,5.0,1,1,5
1752,1752,103000.0,90.0,1.0,1,1,42
